,id,type of property,subtype of property,locality,latitude,longitude,street,postalCode,price,type of sale,number of bedrooms,living area,livable area,fully equipped kitchen,furnished,open fire,terrace,terrace area,garden,garden area,total property area,total land area,number of facades,swimming pool,state of the building,Unnamed: 0,Gemeente,Province,Population,Area(km2),Density,kitchen,price per sqr
6150,10478782,HOUSE,HOUSE,Grimbergen,50.954756,4.3819191,Valkebeekstraat 24,1850,825000,residential_sale,2,0,900.0,semi_equipped,False,True,True,0.0,False,0.0,900.0,3479.0,2.0,False,to_be_done_up,103,Grimbergen,Vlaams-Brabant,1146175,2118.0,542,Semi equipped,916.6666666666666
6151,10616281,HOUSE,HOUSE,Clavier,,,Rue Bonne Fortune 9,4560,825000,residential_sale,6,0,550.0,installed,False,False,False,0.0,True,2800.0,550.0,3208.0,3.0,False,as_new,341,Clavier,Liège,1106992,3857.0,288,,1500.0
6152,10515771,HOUSE,VILLA,OHAIN,,,Chaussée de Bruxelles 168,1380,835000,residential_sale,6,46,253.0,installed,False,True,False,0.0,True,0.0,253.0,2600.0,4.0,False,good,50,Lasne,Brabant wallon,403599,1097.0,368,,3300.395256916996
6153,10547292,HOUSE,HOUSE,Lochristi,51.0988405,3.8307489,Ottergemsesteenweg-Zuid 808,9080,849000,residential_sale,4,47,365.0,usa_hyper_equipped,False,False,True,60.0,True,580.0,365.0,861.0,4.0,False,as_new,645,Lochristi,Oost-Vlaanderen,1515064,3007.0,504,,2326.027397260274
6154,10759722,HOUSE,APARTMENT_BLOCK,Ixelles,50.8359688,4.3777771,Rue Franklin  90,1050,850000,residential_sale,6,0,350.0,hyper_equipped,False,False,False,0.0,True,75.0,350.0,172.0,2.0,False,as_new,6,Elsene,Brussel,1208542,162.4,7442,Hyper equipped,2428.5714285714284
6155,10579014,HOUSE,HOUSE,Houdemont,49.7164796,5.5901029,Avenue de Longwy 340,6724,850000,residential_sale,5,0,347.0,installed,False,True,False,0.0,True,0.0,347.0,1497.0,4.0,False,good,2021,Habay,Luxembourg,284638,4459.0,63,,2449.56772334294
6156,10773805,HOUSE,VILLA,ERTVELDE,51.1793527,3.7402742,"Kortrijksesteenweg, 390 bus 001",9940,850000,residential_sale,5,0,340.0,semi_equipped,False,True,False,0.0,True,1635.0,340.0,2067.0,4.0,False,0,706,Evergem,Oost-Vlaanderen,1515064,3007.0,504,Semi equipped,2500.0
6157,10799102,HOUSE,APARTMENT_BLOCK,Chaumont-Gistoux,50.6854176,4.6935185,Place Ernest Dubois 6,1325,865000,residential_sale,2,0,230.0,installed,False,True,False,0.0,False,0.0,230.0,477.0,2.0,False,0,40,Chaumont-Gistoux,Brabant wallon,403599,1097.0,368,,3760.869565217392
6158,10452093,HOUSE,HOUSE,Arlon,49.6928441,5.6936569,Avenue de Longwy 340,6700,875000,residential_sale,4,0,296.0,installed,False,True,False,0.0,True,0.0,296.0,3853.0,4.0,False,good,468,Arlon,Luxembourg,284638,4459.0,63,,2956.0810810810813
6159,10472381,HOUSE,VILLA,Woluwe-Saint-Pierre,,,"Avenue des Cerisiers, 212",1150,880000,residential_sale,5,40,325.0,0,False,False,True,26.0,True,480.0,325.0,590.0,3.0,False,to_be_done_up,19,Sint-Pieters-Woluwe,Brussel,1208542,162.4,7442,,2707.692307692308
6160,10762173,HOUSE,MANOR_HOUSE,Hechtel-Eksel,51.1555562,5.3926061,Lommelsebaan ,3940,895000,residential_sale,6,0,400.0,hyper_equipped,False,False,False,0.0,False,0.0,400.0,707.0,4.0,False,as_new,285,Hechtel-Eksel,Limburg,874048,2427.0,361,Hyper equipped,2237.5
6161,10787880,HOUSE,VILLA,COUTURE-SAINT-GERMAIN,,,Chaussée de Bruxelles 168,1380,899000,residential_sale,4,70,245.0,installed,False,True,False,0.0,True,0.0,245.0,3100.0,4.0,True,as_new,50,Lasne,Brabant wallon,403599,1097.0,368,,3669.387755102041
6162,10779148,HOUSE,VILLA,Dilbeek,50.8582613,4.2740952,Meeuwenlaan 4,1700,899000,residential_sale,3,37,200.0,usa_hyper_equipped,False,False,True,20.0,True,2000.0,200.0,2370.0,4.0,False,as_new,87,Dilbeek,Vlaams-Brabant,1146175,2118.0,542,,4495.0
6163,10788764,HOUSE,VILLA,Zottegem,50.8581417,3.8200832,Steenweg op Aalst 96,9620,925000,residential_sale,5,58,404.0,0,False,True,True,0.0,False,0.0,404.0,1131.0,4.0,True,just_renovated,683,Zottegem,Oost-Vlaanderen,1515064,3007.0,504,,2289.6039603960394
6164,10784619,HOUSE,VILLA,Wezembeek-Oppem,,,"Avenue des Cerisiers, 212",1970,945000,residential_sale,4,30,210.0,usa_installed,False,False,True,30.0,True,300.0,210.0,512.0,4.0,False,as_new,109,Wezembeek-Oppem,Vlaams-Brabant,1146175,2118.0,542,Equipped,4500.0
6165,9953218,HOUSE,APARTMENT_BLOCK,Sambreville,,,Chaussée de Marche 474 ,5060,960000,residential_sale,17,16,360.0,semi_equipped,False,False,True,120.0,False,0.0,360.0,898.0,3.0,False,good,400,Sambreville,Namur,494325,3675.0,135,Semi equipped,2666.6666666666665
6166,10756178,HOUSE,HOUSE,Deurle,50.9925241,3.6076494,Latemstraat 29/2,9831,975000,residential_sale,4,0,201.0,installed,False,True,True,60.0,True,0.0,201.0,1044.0,4.0,False,0,2860,Sint-Martens-Latem,Oost-Vlaanderen,1515064,3007.0,504,,4850.746268656716
6167,10790102,HOUSE,HOUSE,Mechelen,51.0200763,4.4789099,Oude Schrieksebaan 20,2800,979000,residential_sale,6,0,430.0,installed,False,True,True,104.0,True,0.0,430.0,245.0,2.0,False,good,190,Mechelen,Antwerpen,1857986,2876.0,647,,2276.7441860465115
6168,10652907,HOUSE,HOUSE,Forest,50.8251026,4.3351186,Rue Hector Denis 47A,1190,980000,residential_sale,5,0,370.0,usa_hyper_equipped,False,True,True,0.0,False,0.0,370.0,0.0,2.0,False,good,27,Forest,Brussel,1208542,162.4,7442,,2648.6486486486488
6169,10761001,HOUSE,VILLA,Gent,51.0173246,3.691882,Damstraat 131 bus1,9052,985000,residential_sale,4,0,388.0,installed,False,True,True,0.0,False,0.0,388.0,1576.0,4.0,True,0,2673,Gent,Oost-Vlaanderen,1515064,3007.0,504,,2538.659793814433
6170,10779307,HOUSE,HOUSE,Bruxelles,,,Chaussée de Waterloo 1382,1000,995000,residential_sale,6,32,334.0,semi_equipped,False,False,True,37.0,True,700.0,334.0,770.0,3.0,False,to_be_done_up,1,Brussel,Brussel,1208542,162.4,7442,Semi equipped,2979.041916167665
6171,10605413,HOUSE,VILLA,Braine-l'Alleud,,,Avenue Reine Astrid 215,1421,995000,residential_sale,5,52,330.0,installed,False,False,True,0.0,True,4600.0,330.0,4792.0,4.0,False,to_renovate,779,Braine-l'Alleud,Brabant wallon,403599,1097.0,368,,3015.151515151515
6172,10766211,HOUSE,VILLA,Braine-l'Alleud Lillois-Witterzée,,,Avenue Reine Astrid 215,1428,995000,residential_sale,4,49,260.0,usa_hyper_equipped,False,False,True,60.0,True,3800.0,260.0,4050.0,4.0,True,good,780,Braine-l'Alleud,Brabant wallon,403599,1097.0,368,,3826.923076923077
6173,10540997,HOUSE,VILLA,Rhode-Saint-Genese,,,Place Brugmann 11,1640,995000,residential_sale,5,42,300.0,usa_hyper_equipped,False,False,True,30.0,True,1000.0,300.0,1200.0,4.0,False,good,83,Sint-Genesius-Rode,Vlaams-Brabant,1146175,2118.0,542,,3316.6666666666665
6174,10820182,APARTMENT,APARTMENT,Knokke-Zoute,51.336421,3.294591,Kustlaan 277,8300,395000,residential_sale,3,0,134.0,installed,False,False,True,0.0,True,0.0,134.0,0.0,3.0,False,as_new,569,Knokke-Heist,West-Vlaanderen,1344241,3813.0,353,,2947.7611940298507
6175,10818401,APARTMENT,DUPLEX,Knokke-Heist,,,Koningslaan 252 B,8300,595000,residential_sale,2,0,86.0,usa_hyper_equipped,False,False,True,13.0,False,0.0,86.0,0.0,2.0,False,0,569,Knokke-Heist,West-Vlaanderen,1344241,3813.0,353,,6918.604651162791
6176,10818225,APARTMENT,DUPLEX,Woluwe-Saint-Lambert,,,Rue Belliard 200,1200,610000,residential_sale,2,19,146.0,0,False,False,True,20.0,True,335.0,146.0,0.0,2.0,False,good,29,Sint-Lambrechts-Woluwe,Brussel,1208542,162.4,7442,,4178.082191780822
6177,10805147,APARTMENT,APARTMENT,Oudenaarde,50.8396657,3.6127577,Dokter Honore Dewolfstraat 23,9700,299000,residential_sale,2,26,91.0,0,False,False,True,6.0,True,0.0,91.0,0.0,2.0,False,as_new,689,Oudenaarde,Oost-Vlaanderen,1515064,3007.0,504,,3285.714285714286
6178,10708221,APARTMENT,APARTMENT,Anderlecht,,,Av. de la Belle Province 101,1070,340000,residential_sale,4,0,206.0,installed,False,True,True,50.0,True,0.0,206.0,0.0,4.0,False,good,10,Anderlecht,Brussel,1208542,162.4,7442,,1650.485436893204
6179,10824549,APARTMENT,GROUND_FLOOR,Woluwe-Saint-Lambert,50.8416286,4.4366738,Koningin Astridlaan 237/1,1200,315000,residential_sale,1,30,67.0,usa_hyper_equipped,False,False,False,0.0,False,0.0,67.0,0.0,2.0,False,as_new,29,Sint-Lambrechts-Woluwe,Brussel,1208542,162.4,7442,,4701.492537313433
6180,10824014,APARTMENT,APARTMENT,Gent,51.0545014,3.7097647,"Hundelgemsesteenweg, 306",9000,370000,residential_sale,2,32,100.0,hyper_equipped,False,False,True,12.0,False,0.0,100.0,0.0,2.0,False,as_new,641,Gent,Oost-Vlaanderen,1515064,3007.0,504,Hyper equipped,3700.0
6181,10808555,APARTMENT,GROUND_FLOOR,Lint,51.1338127,4.482711,Mechelsesteenweg 204A,2547,379000,residential_sale,2,45,95.0,hyper_equipped,False,False,True,20.0,True,75.0,95.0,0.0,0.0,False,as_new,173,Lint,Antwerpen,1857986,2876.0,647,Hyper equipped,3989.4736842105262
6182,10827806,APARTMENT,APARTMENT,Oudenaarde,50.8335719,3.6051523,Dokter Honore Dewolfstraat 23,9700,215000,residential_sale,1,32,65.0,0,False,False,True,0.0,True,0.0,65.0,0.0,2.0,False,as_new,689,Oudenaarde,Oost-Vlaanderen,1515064,3007.0,504,,3307.692307692308
6183,10826490,APARTMENT,GROUND_FLOOR,Jette,50.8895773,4.3133062,De Limburgstirumlaan 21,1090,295000,residential_sale,2,0,95.0,0,False,False,True,8.0,True,80.0,95.0,0.0,2.0,False,good,17,Jette,Brussel,1208542,162.4,7442,,3105.2631578947367
6184,10810756,APARTMENT,FLAT_STUDIO,Ixelles,50.836399,4.3604637,,1050,150000,residential_sale,0,0,29.0,0,True,False,False,0.0,False,0.0,29.0,0.0,2.0,False,good,6,Elsene,Brussel,1208542,162.4,7442,,5172.413793103448
6185,10812404,APARTMENT,APARTMENT,Liège,50.6373695,5.5672537,,4000,195000,residential_sale,2,0,93.0,not_installed,False,False,False,0.0,False,0.0,93.0,0.0,2.0,False,to_renovate,293,Liège,Liège,1106992,3857.0,288,Not equipped,2096.7741935483878
6186,10652046,APARTMENT,DUPLEX,Tienen,50.8086796,4.9301622,Menegaard 24,3300,175000,residential_sale,2,32,71.0,0,False,False,False,0.0,False,0.0,71.0,0.0,0.0,False,good,231,Tienen,Vlaams-Brabant,1146175,2118.0,542,,2464.788732394366
6187,10832156,APARTMENT,GROUND_FLOOR,Grez-Doiceau,,,"Chaussée de la libération, 3",1390,180000,residential_sale,2,32,67.0,installed,False,True,False,0.0,False,0.0,67.0,0.0,3.0,False,0,51,Grez-Doiceau,Brabant wallon,403599,1097.0,368,,2686.567164179105
6188,10832892,APARTMENT,DUPLEX,Antwerpen,51.224993,4.4068933,,2000,239000,residential_sale,1,0,43.0,hyper_equipped,True,False,True,12.0,False,0.0,43.0,0.0,1.0,False,as_new,111,Antwerpen,Antwerpen,1857986,2876.0,647,Hyper equipped,5558.139534883721
6189,10831077,APARTMENT,APARTMENT,Lebbeke,50.9871333,4.1535647,Mechelsesteenweg 123 bus 1,9280,249000,residential_sale,2,0,111.0,0,False,False,True,0.0,False,0.0,111.0,0.0,3.0,False,as_new,667,Lebbeke,Oost-Vlaanderen,1515064,3007.0,504,,2243.243243243244
6190,10831641,APARTMENT,DUPLEX,Tubize,,,Avenue du centenaire  53/4,1480,250000,residential_sale,3,0,105.0,0,False,False,False,0.0,False,0.0,105.0,0.0,2.0,False,good,68,Tubize,Brabant wallon,403599,1097.0,368,,2380.9523809523807
6191,10831043,APARTMENT,APARTMENT,Leuven,50.8834751,4.6969342,Jan Stasstraat 3,3000,275000,residential_sale,1,0,65.0,installed,False,False,True,5.0,False,0.0,65.0,0.0,0.0,False,0,210,Leuven,Vlaams-Brabant,1146175,2118.0,542,,4230.769230769231
6192,10832018,APARTMENT,GROUND_FLOOR,Tienen,50.8015517,4.9599315,Menegaard 24,3300,315000,residential_sale,2,35,70.0,0,False,False,True,10.0,True,20.0,70.0,0.0,0.0,False,good,231,Tienen,Vlaams-Brabant,1146175,2118.0,542,,4500.0
6193,10831645,APARTMENT,DUPLEX,Buggenhout,51.0125216,4.1936171,Kerkstraat 84,9255,362000,residential_sale,3,0,152.0,hyper_equipped,False,False,True,0.0,False,0.0,152.0,0.0,3.0,False,as_new,664,Buggenhout,Oost-Vlaanderen,1515064,3007.0,504,Hyper equipped,2381.5789473684213
6194,10817054,APARTMENT,APARTMENT,Anderlecht,,,Chaussée de Bruxelles 23 (sur N5),1070,185000,residential_sale,2,27,65.0,0,False,True,True,14.0,False,0.0,65.0,0.0,0.0,False,as_new,10,Anderlecht,Brussel,1208542,162.4,7442,,2846.153846153846
6195,10815359,APARTMENT,APARTMENT,Leuven,50.8778904,4.7114843,Jan Stasstraat 3,3000,375000,residential_sale,3,0,98.0,installed,False,False,True,2.0,False,0.0,98.0,0.0,0.0,False,0,210,Leuven,Vlaams-Brabant,1146175,2118.0,542,,3826.530612244898
6196,10565539,APARTMENT,FLAT_STUDIO,Middelkerke,51.170159,2.7787159,Henri Jasparlaan 177,8430,79000,residential_sale,0,0,28.0,0,True,False,False,0.0,False,0.0,28.0,0.0,0.0,False,to_be_done_up,576,Middelkerke,West-Vlaanderen,1344241,3813.0,353,,2821.428571428572
6197,10772150,APARTMENT,FLAT_STUDIO,Westende,51.1715254,2.7756235,Distellaan 34,8434,79000,residential_sale,0,0,28.0,0,True,False,False,0.0,False,0.0,28.0,0.0,2.0,False,to_be_done_up,2507,Middelkerke,West-Vlaanderen,1344241,3813.0,353,,2821.428571428572
6198,10610594,HOUSE,HOUSE,Woluwe-Saint-Pierre,,,,1150,1060000,residential_sale,4,60,320.0,hyper_equipped,False,True,True,25.0,True,250.0,320.0,401.0,3.0,False,as_new,19,Sint-Pieters-Woluwe,Brussel,1208542,162.4,7442,Hyper equipped,3312.5
6199,10759717,HOUSE,APARTMENT_BLOCK,Bruxelles,50.8454602,4.3426537,Rue Franklin  90,1000,1075000,residential_sale,8,0,663.0,hyper_equipped,False,False,True,12.0,False,0.0,663.0,251.0,2.0,False,as_new,1,Brussel,Brussel,1208542,162.4,7442,Hyper equipped,1621.417797888386
6200,10566174,HOUSE,HOUSE,Saint-Gilles,,,chaussée de Waterloo 1038,1060,1075000,residential_sale,5,0,400.0,hyper_equipped,False,False,True,0.0,True,130.0,400.0,229.0,2.0,False,good,8,Saint-Gilles,Brussel,1208542,162.4,7442,Hyper equipped,2687.5
6201,10769500,HOUSE,MANOR_HOUSE,Pellenberg,50.8683756,4.7940705,Vismarkt 10 c,3212,1115000,residential_sale,5,83,416.0,installed,False,True,False,0.0,True,0.0,416.0,2995.0,4.0,False,0,996,Lubbeek,Vlaams-Brabant,1146175,2118.0,542,,2680.288461538461
6202,10625337,HOUSE,VILLA,Woluwe-Saint-Pierre,,,Avenue Baron Albert d'Huart 130,1150,1150000,residential_sale,5,80,280.0,installed,False,False,True,25.0,True,600.0,280.0,1244.0,4.0,False,to_renovate,19,Sint-Pieters-Woluwe,Brussel,1208542,162.4,7442,,4107.142857142857
6203,10684521,HOUSE,HOUSE,Wavre,50.6898825,4.6048901,Avenue Fond Jean Rosy 17A,1300,1150000,residential_sale,5,64,343.0,0,False,False,True,110.0,True,4267.0,343.0,4440.0,4.0,False,as_new,33,Wavre,Brabant wallon,403599,1097.0,368,,3352.7696793002915
6204,10645692,HOUSE,MIXED_USE_BUILDING,Brasschaat,51.2882402,4.4471889,Kempischveldweg 34,2930,1175000,residential_sale,2,0,280.0,hyper_equipped,False,False,True,0.0,False,0.0,280.0,1009.0,4.0,False,as_new,203,Brasschaat,Antwerpen,1857986,2876.0,647,Hyper equipped,4196.428571428572
6205,10796007,HOUSE,MANSION,Woluwe-Saint-Lambert,,,Chaussée de Waterloo 1382,1200,1190000,residential_sale,6,40,365.0,usa_installed,False,False,True,15.0,True,60.0,365.0,270.0,3.0,False,good,29,Sint-Lambrechts-Woluwe,Brussel,1208542,162.4,7442,Equipped,3260.27397260274
6206,10795921,HOUSE,HOUSE,Woluwe-Saint-Lambert,,,Avenue Baron Albert d'Huart 130,1200,1190000,residential_sale,6,55,290.0,installed,False,False,True,15.0,True,100.0,290.0,270.0,3.0,False,good,29,Sint-Lambrechts-Woluwe,Brussel,1208542,162.4,7442,,4103.448275862069
6207,10797832,HOUSE,VILLA,Hertsberge,51.0975631,3.2940855,Vlamingstraat 26,8020,1195000,residential_sale,4,0,237.0,0,False,False,True,0.0,False,0.0,237.0,2427.0,4.0,False,good,567,Oostkamp,West-Vlaanderen,1344241,3813.0,353,,5042.194092827004
6208,10799658,HOUSE,HOUSE,Lasne,,,Chaussée de Louvain 433,1380,1200000,residential_sale,5,0,530.0,installed,False,False,True,0.0,True,2000.0,530.0,3147.0,4.0,True,to_be_done_up,50,Lasne,Brabant wallon,403599,1097.0,368,,2264.1509433962265
6209,10742226,HOUSE,MIXED_USE_BUILDING,Auderghem,,,Chausée de Wavre 1004,1160,1215000,residential_sale,6,0,400.0,installed,False,False,True,0.0,True,1000.0,400.0,1312.0,3.0,False,good,21,Auderghem,Brussel,1208542,162.4,7442,,3037.5
6210,10575999,HOUSE,HOUSE,Wavre Bierges,,,Avenue de Tervueren 446,1301,1250000,residential_sale,5,70,375.0,usa_hyper_equipped,False,False,True,0.0,True,4700.0,375.0,4700.0,4.0,True,good,716,Wavre,Brabant wallon,403599,1097.0,368,,3333.333333333333
6211,10782558,HOUSE,APARTMENT_BLOCK,Perwez,,,Avenue Reine Astrid 215,1360,1250000,residential_sale,7,24,429.0,usa_hyper_equipped,False,False,True,33.0,False,0.0,429.0,482.0,2.0,False,just_renovated,45,Perwez,Brabant wallon,403599,1097.0,368,,2913.7529137529136
6212,10778616,HOUSE,HOUSE,Kraainem,,,Avenue Broqueville 1,1950,1250000,residential_sale,9,60,629.0,installed,False,True,True,20.0,True,1400.0,629.0,1900.0,4.0,False,good,108,Kraainem,Vlaams-Brabant,1146175,2118.0,542,,1987.281399046105
6213,10591000,HOUSE,MANSION,Antwerp,,,"Jordaenskaai, 21",2018,1250000,residential_sale,6,40,429.0,hyper_equipped,False,False,True,26.0,True,60.0,429.0,164.0,2.0,False,just_renovated,113,Antwerpen,Antwerpen,1857986,2876.0,647,Hyper equipped,2913.7529137529136
6214,10716316,HOUSE,VILLA,Knokke-Heist,51.3307358,3.2480751,Koningslaan 238,8301,1275000,residential_sale,6,0,360.0,hyper_equipped,False,False,True,36.0,False,0.0,360.0,496.0,4.0,False,as_new,2481,Knokke-Heist,West-Vlaanderen,1344241,3813.0,353,Hyper equipped,3541.6666666666665
6215,10544570,HOUSE,HOUSE,Uccle,,,Chaussée de Waterloo 1382,1180,1290000,residential_sale,4,52,270.0,hyper_equipped,False,False,True,30.0,True,190.0,270.0,445.0,3.0,False,good,25,Uccle,Brussel,1208542,162.4,7442,Hyper equipped,4777.777777777777
6216,10641046,HOUSE,APARTMENT_BLOCK,Antwerp,51.206616,4.396558,"Mechelsesteenweg,157",2000,1295000,residential_sale,5,0,375.0,installed,False,False,True,0.0,False,0.0,375.0,84.0,2.0,False,good,111,Antwerpen,Antwerpen,1857986,2876.0,647,,3453.333333333333
6217,10744848,HOUSE,HOUSE,Waterloo,50.731021,4.3991895,Rue Paul Emile Janson 2B Boite 12,1410,1300000,residential_sale,5,0,360.0,0,False,True,True,0.0,True,1000.0,360.0,1375.0,0.0,False,just_renovated,55,Waterloo,Brabant wallon,403599,1097.0,368,,3611.1111111111113
6218,10670044,HOUSE,HOUSE,De Haan,51.2639359,3.0151541,"Koninklijke Baan, 32",8420,1345000,residential_sale,5,0,449.0,0,False,False,True,0.0,False,0.0,449.0,1732.0,4.0,False,good,575,De Haan,West-Vlaanderen,1344241,3813.0,353,,2995.54565701559
6219,10675626,HOUSE,VILLA,Rixensart,,,Avenue Reine Astrid 215,1330,1350000,residential_sale,5,70,415.0,hyper_equipped,False,False,True,60.0,True,4000.0,415.0,4285.0,4.0,True,good,41,Rixensart,Brabant wallon,403599,1097.0,368,Hyper equipped,3253.012048192771
6220,10694367,HOUSE,HOUSE,Wezembeek-Oppem,,,Chaussée de Waterloo 1382,1970,1385000,residential_sale,7,66,350.0,installed,False,False,True,0.0,False,0.0,350.0,2000.0,4.0,False,good,109,Wezembeek-Oppem,Vlaams-Brabant,1146175,2118.0,542,,3957.142857142857
6221,10735740,HOUSE,VILLA,Varsenare,51.1857633,3.1486027,Oude Dorpsweg 78,8490,1390000,residential_sale,5,0,507.0,0,False,True,True,0.0,False,0.0,507.0,2205.0,4.0,False,just_renovated,581,Jabbeke,West-Vlaanderen,1344241,3813.0,353,,2741.6173570019723
6222,10654440,HOUSE,EXCEPTIONAL_PROPERTY,Enghien,,,Rue Seutin 2,7850,1395000,residential_sale,6,0,350.0,hyper_equipped,False,True,True,100.0,True,0.0,350.0,2857.0,4.0,True,as_new,551,Enghien,Hainaut,1196796,3197.0,375,Hyper equipped,3985.714285714286
6223,10775516,HOUSE,APARTMENT_BLOCK,Bruxelles,50.8395975,4.3535743,Chaussée d Alsemberg 256,1000,1400000,residential_sale,4,0,420.0,semi_equipped,False,False,False,0.0,True,30.0,420.0,0.0,2.0,False,as_new,1,Brussel,Brussel,1208542,162.4,7442,Semi equipped,3333.333333333333
6224,10754520,HOUSE,MANOR_HOUSE,Gooik,50.7888162,4.088634,Amerikaansestraat 179,1755,1400000,residential_sale,6,0,433.0,0,False,False,True,0.0,False,0.0,433.0,11020.0,4.0,False,good,92,Gooik,Vlaams-Brabant,1146175,2118.0,542,,3233.256351039261
6225,10477084,HOUSE,EXCEPTIONAL_PROPERTY,Wezembeek-Oppem,,,"Val des Seigneurs, 9a",1970,1450000,residential_sale,7,50,370.0,installed,False,False,True,0.0,False,0.0,370.0,2187.0,4.0,False,good,109,Wezembeek-Oppem,Vlaams-Brabant,1146175,2118.0,542,,3918.918918918919
6226,10475599,APARTMENT,FLAT_STUDIO,SINT-GILLIS,50.8319494,4.3414674,Valkebeekstraat 24,1060,87000,residential_sale,0,0,22.0,0,False,True,False,0.0,False,0.0,22.0,0.0,0.0,False,to_be_done_up,8,Saint-Gilles,Brussel,1208542,162.4,7442,,3954.5454545454554
6227,10785267,APARTMENT,FLAT_STUDIO,Westende,51.1699988,2.7785614,Distellaan 34,8434,98000,residential_sale,0,0,30.0,0,True,False,True,0.0,False,0.0,30.0,0.0,2.0,False,good,2507,Middelkerke,West-Vlaanderen,1344241,3813.0,353,,3266.6666666666665
6228,10613320,APARTMENT,APARTMENT,Landen,50.7480311,5.0845025,Rue de Tirlemont 23,3400,99000,residential_sale,1,18,46.0,0,False,False,True,36.0,False,0.0,46.0,0.0,2.0,False,to_be_done_up,239,Landen,Vlaams-Brabant,1146175,2118.0,542,,2152.1739130434785
6229,10674049,APARTMENT,APARTMENT,MILMORT,50.688721,5.5973669,Rue Arnold Delsupexhe 103,4041,112000,residential_sale,1,0,64.0,semi_equipped,False,True,False,0.0,False,0.0,64.0,0.0,3.0,False,0,1252,Herstal,Liège,1106992,3857.0,288,Semi equipped,1750.0
6230,10379376,APARTMENT,APARTMENT,Houthalen-Helchteren,51.0097936,5.468711,Kempische Steenweg 398,3530,115000,residential_sale,1,0,36.0,0,False,False,True,0.0,False,0.0,36.0,0.0,4.0,False,good,247,Houthalen-Helchteren,Limburg,874048,2427.0,361,,3194.4444444444443
6231,10609939,APARTMENT,APARTMENT,Landen,50.7483793,5.0844051,Rue de Tirlemont 23,3400,125000,residential_sale,2,23,65.0,0,False,False,True,6.0,False,0.0,65.0,0.0,2.0,False,to_be_done_up,239,Landen,Vlaams-Brabant,1146175,2118.0,542,,1923.076923076923
6232,10712076,APARTMENT,KOT,Brugge,51.2034762,3.2286028,Scheepsdalelaan 67,8000,125000,residential_sale,1,0,23.0,0,False,False,False,0.0,False,0.0,23.0,0.0,0.0,False,just_renovated,565,Brugge,West-Vlaanderen,1344241,3813.0,353,,5434.782608695652
6233,9747509,APARTMENT,SERVICE_FLAT,Beveren,51.2120335,4.253424,"Oude zandstraat , 30",9120,125000,residential_sale,1,30,62.0,installed,False,False,True,6.0,False,0.0,62.0,0.0,2.0,False,good,649,Beveren,Oost-Vlaanderen,1515064,3007.0,504,,2016.1290322580649
6234,9092235,APARTMENT,APARTMENT,Houthalen-Helchteren,51.0097936,5.468711,Kempische Steenweg 398,3530,138000,residential_sale,2,0,39.0,0,False,False,True,0.0,False,0.0,39.0,0.0,4.0,False,good,247,Houthalen-Helchteren,Limburg,874048,2427.0,361,,3538.4615384615386
6235,10179990,APARTMENT,APARTMENT,La Hestre,50.4719176,4.211863,Place du Marché 11,7170,139000,residential_sale,0,0,86.0,0,False,False,False,0.0,False,0.0,86.0,0.0,0.0,False,good,520,Manage,Hainaut,1196796,3197.0,375,,1616.2790697674418
6236,10611898,APARTMENT,APARTMENT,Latour,,,Rue Dr Hustin 32,6761,145000,residential_sale,2,0,135.0,semi_equipped,False,True,False,0.0,False,0.0,135.0,0.0,0.0,False,good,2037,Virton,Luxembourg,284638,4459.0,63,Semi equipped,1074.074074074074
6237,10427146,APARTMENT,APARTMENT,Nieuwpoort,51.1463553,2.7146023,Markt 19,8620,159000,residential_sale,1,18,40.0,semi_equipped,False,False,True,6.0,False,0.0,40.0,0.0,0.0,False,to_be_done_up,596,Nieuwpoort,West-Vlaanderen,1344241,3813.0,353,Semi equipped,3975.0
6238,10779909,APARTMENT,FLAT_STUDIO,Antwerpen,51.2141818,4.4164238,Anselmostraat 42/A,2000,169000,residential_sale,0,0,39.0,installed,False,False,False,0.0,False,0.0,39.0,0.0,2.0,False,good,111,Antwerpen,Antwerpen,1857986,2876.0,647,,4333.333333333333
6239,10714731,APARTMENT,APARTMENT,Marche-en-Famenne,50.2252395,5.3452233,Rue Lantigné 22,6900,169000,residential_sale,2,0,83.0,0,False,True,True,7.0,False,0.0,83.0,0.0,2.0,False,0,492,Marche-en-Famenne,Luxembourg,284638,4459.0,63,,2036.144578313253
6240,10519420,APARTMENT,APARTMENT,Bredene,51.2474074,2.9608439,Kapelstraat 70,8450,169000,residential_sale,2,0,94.0,0,False,False,False,0.0,False,0.0,94.0,0.0,0.0,False,to_be_done_up,577,Bredene,West-Vlaanderen,1344241,3813.0,353,,1797.872340425532
6241,10640664,APARTMENT,FLAT_STUDIO,Koksijde,,,"strandlaan, 337",8670,169000,residential_sale,0,0,43.0,installed,True,False,True,0.0,False,0.0,43.0,0.0,0.0,False,as_new,605,Koksijde,West-Vlaanderen,1344241,3813.0,353,,3930.232558139535
6242,10673042,APARTMENT,APARTMENT,Halen,50.951015,5.1061425,Kempische Steenweg 398,3545,175000,residential_sale,2,0,77.0,0,False,False,False,0.0,False,0.0,77.0,0.0,2.0,False,good,250,Halen,Limburg,874048,2427.0,361,,2272.7272727272725
